,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
4952,2018,0.0,NY.ADJ.DFOR.CD,ISR,Israel,Middle East & North Africa,High income,Not classified
4953,2019,0.0,NY.ADJ.DFOR.CD,ISR,Israel,Middle East & North Africa,High income,Not classified
4954,2020,0.0,NY.ADJ.DFOR.CD,ISR,Israel,Middle East & North Africa,High income,Not classified
4955,2016,0.0,NY.ADJ.DFOR.CD,ITA,Italy,Europe & Central Asia,High income,Not classified
4956,2017,0.0,NY.ADJ.DFOR.CD,ITA,Italy,Europe & Central Asia,High income,Not classified
4957,2018,0.0,NY.ADJ.DFOR.CD,ITA,Italy,Europe & Central Asia,High income,Not classified
4958,2019,103165326.005018,NY.ADJ.DFOR.CD,ITA,Italy,Europe & Central Asia,High income,Not classified
4959,2020,211284380.215234,NY.ADJ.DFOR.CD,ITA,Italy,Europe & Central Asia,High income,Not classified
4960,2016,718402.819534475,NY.ADJ.DFOR.CD,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
4961,2017,3599078.06638778,NY.ADJ.DFOR.CD,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
4962,2018,5336194.89581433,NY.ADJ.DFOR.CD,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
4963,2019,6764436.80570127,NY.ADJ.DFOR.CD,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
4964,2020,10716154.569966,NY.ADJ.DFOR.CD,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
4965,2016,0.0,NY.ADJ.DFOR.CD,JPN,Japan,East Asia & Pacific,High income,Not classified
4966,2017,0.0,NY.ADJ.DFOR.CD,JPN,Japan,East Asia & Pacific,High income,Not classified
4967,2018,0.0,NY.ADJ.DFOR.CD,JPN,Japan,East Asia & Pacific,High income,Not classified
4968,2019,0.0,NY.ADJ.DFOR.CD,JPN,Japan,East Asia & Pacific,High income,Not classified
4969,2020,0.0,NY.ADJ.DFOR.CD,JPN,Japan,East Asia & Pacific,High income,Not classified
4970,2016,11482649.7858587,NY.ADJ.DFOR.CD,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
4971,2017,14556803.2635741,NY.ADJ.DFOR.CD,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
4972,2018,7709941.73961018,NY.ADJ.DFOR.CD,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
4973,2019,10556369.5005045,NY.ADJ.DFOR.CD,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
4974,2020,9662960.91564271,NY.ADJ.DFOR.CD,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
4975,2016,0.0,NY.ADJ.DFOR.CD,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
4976,2017,0.0,NY.ADJ.DFOR.CD,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
4977,2018,0.0,NY.ADJ.DFOR.CD,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
4978,2019,0.0,NY.ADJ.DFOR.CD,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
4979,2020,0.0,NY.ADJ.DFOR.CD,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
4980,2016,1982311460.64924,NY.ADJ.DFOR.CD,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
4981,2017,1895626762.58461,NY.ADJ.DFOR.CD,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
4982,2018,1157386456.10838,NY.ADJ.DFOR.CD,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
4983,2019,1224798946.84917,NY.ADJ.DFOR.CD,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
4984,2020,1214828381.35837,NY.ADJ.DFOR.CD,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
4985,2016,147460.495055845,NY.ADJ.DFOR.CD,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
4986,2017,174928.065146817,NY.ADJ.DFOR.CD,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
4987,2018,82141.8290625668,NY.ADJ.DFOR.CD,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
4988,2019,72254.3727005501,NY.ADJ.DFOR.CD,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
4989,2020,93055.0597705285,NY.ADJ.DFOR.CD,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
4990,2016,0.0,NY.ADJ.DFOR.CD,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
4991,2017,0.0,NY.ADJ.DFOR.CD,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
4992,2018,0.0,NY.ADJ.DFOR.CD,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
4993,2019,0.0,NY.ADJ.DFOR.CD,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
4994,2020,0.0,NY.ADJ.DFOR.CD,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
4995,2016,0.0,NY.ADJ.DFOR.CD,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
4996,2017,0.0,NY.ADJ.DFOR.CD,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
4997,2018,0.0,NY.ADJ.DFOR.CD,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
4998,2019,0.0,NY.ADJ.DFOR.CD,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
4999,2020,0.0,NY.ADJ.DFOR.CD,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
5000,2016,648178.770251729,NY.ADJ.DFOR.CD,KWT,Kuwait,Middle East & North Africa,High income,Not classified
5001,2017,809269.561845867,NY.ADJ.DFOR.CD,KWT,Kuwait,Middle East & North Africa,High income,Not classified
5002,2018,412482.796823429,NY.ADJ.DFOR.CD,KWT,Kuwait,Middle East & North Africa,High income,Not classified
5003,2019,563465.205684192,NY.ADJ.DFOR.CD,KWT,Kuwait,Middle East & North Africa,High income,Not classified
5004,2020,516292.221301034,NY.ADJ.DFOR.CD,KWT,Kuwait,Middle East & North Africa,High income,Not classified
5005,2016,0.0,NY.ADJ.DFOR.CD,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
5006,2017,0.0,NY.ADJ.DFOR.CD,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
5007,2018,0.0,NY.ADJ.DFOR.CD,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
5008,2019,0.0,NY.ADJ.DFOR.CD,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
5009,2020,0.0,NY.ADJ.DFOR.CD,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
5010,2016,424245530.315668,NY.ADJ.DFOR.CD,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
5011,2017,445571864.814044,NY.ADJ.DFOR.CD,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
5012,2018,290663543.421082,NY.ADJ.DFOR.CD,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
5013,2019,259789923.879492,NY.ADJ.DFOR.CD,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
5014,2020,284398194.658599,NY.ADJ.DFOR.CD,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
5015,2016,0.0,NY.ADJ.DFOR.CD,LVA,Latvia,Europe & Central Asia,High income,Not classified
5016,2017,0.0,NY.ADJ.DFOR.CD,LVA,Latvia,Europe & Central Asia,High income,Not classified
5017,2018,0.0,NY.ADJ.DFOR.CD,LVA,Latvia,Europe & Central Asia,High income,Not classified
5018,2019,0.0,NY.ADJ.DFOR.CD,LVA,Latvia,Europe & Central Asia,High income,Not classified
5019,2020,0.0,NY.ADJ.DFOR.CD,LVA,Latvia,Europe & Central Asia,High income,Not classified
5020,2016,0.0,NY.ADJ.DFOR.CD,LBN,Lebanon,Middle East & North Africa,Lower middle income,IBRD
5021,2017,0.0,NY.ADJ.DFOR.CD,LBN,Lebanon,Middle East & North Africa,Lower middle income,IBRD
5022,2018,0.0,NY.ADJ.DFOR.CD,LBN,Lebanon,Middle East & North Africa,Lower middle income,IBRD
5023,2019,0.0,NY.ADJ.DFOR.CD,LBN,Lebanon,Middle East & North Africa,Lower middle income,IBRD
5024,2020,0.0,NY.ADJ.DFOR.CD,LBN,Lebanon,Middle East & North Africa,Lower middle income,IBRD
5025,2016,153721582.595043,NY.ADJ.DFOR.CD,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
5026,2017,145294154.989615,NY.ADJ.DFOR.CD,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
5027,2018,84683318.5941399,NY.ADJ.DFOR.CD,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
5028,2019,91506434.7129437,NY.ADJ.DFOR.CD,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
5029,2020,95553581.9698691,NY.ADJ.DFOR.CD,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
5030,2016,665825264.334547,NY.ADJ.DFOR.CD,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
5031,2017,679130774.857045,NY.ADJ.DFOR.CD,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
5032,2018,447973392.420099,NY.ADJ.DFOR.CD,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
5033,2019,472618604.585942,NY.ADJ.DFOR.CD,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
5034,2020,501449671.709943,NY.ADJ.DFOR.CD,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
5035,2016,37781282.8105894,NY.ADJ.DFOR.CD,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
5036,2017,49400542.4212255,NY.ADJ.DFOR.CD,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
5037,2018,31453755.0992333,NY.ADJ.DFOR.CD,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
5038,2019,40706500.8531961,NY.ADJ.DFOR.CD,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
5039,2020,34267743.2256797,NY.ADJ.DFOR.CD,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
5040,2016,129256.4606526,NY.ADJ.DFOR.CD,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
5041,2017,120748.568063158,NY.ADJ.DFOR.CD,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
5042,2018,219345.638368499,NY.ADJ.DFOR.CD,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
5043,2019,115361.714679562,NY.ADJ.DFOR.CD,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
5044,2020,105412.130896183,NY.ADJ.DFOR.CD,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
5045,2016,0.0,NY.ADJ.DFOR.CD,LTU,Lithuania,Europe & Central Asia,High income,Not classified
5046,2017,0.0,NY.ADJ.DFOR.CD,LTU,Lithuania,Europe & Central Asia,High income,Not classified
5047,2018,0.0,NY.ADJ.DFOR.CD,LTU,Lithuania,Europe & Central Asia,High income,Not classified
5048,2019,0.0,NY.ADJ.DFOR.CD,LTU,Lithuania,Europe & Central Asia,High income,Not classified
5049,2020,0.0,NY.ADJ.DFOR.CD,LTU,Lithuania,Europe & Central Asia,High income,Not classified
5050,2016,5818134.10620664,NY.ADJ.DFOR.CD,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
5051,2017,5918368.58200983,NY.ADJ.DFOR.CD,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
5052,2018,8862371.83793051,NY.ADJ.DFOR.CD,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
5053,2019,5822982.89255705,NY.ADJ.DFOR.CD,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
5054,2020,5397134.26627483,NY.ADJ.DFOR.CD,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
5055,2016,1032527210.35827,NY.ADJ.DFOR.CD,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
5056,2017,994264185.994869,NY.ADJ.DFOR.CD,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
5057,2018,595398976.763382,NY.ADJ.DFOR.CD,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
5058,2019,649961606.948347,NY.ADJ.DFOR.CD,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
5059,2020,689039572.16195,NY.ADJ.DFOR.CD,MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA
5060,2016,592037038.920045,NY.ADJ.DFOR.CD,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
5061,2017,624216012.914839,NY.ADJ.DFOR.CD,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
5062,2018,492072706.559417,NY.ADJ.DFOR.CD,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
5063,2019,466268081.750874,NY.ADJ.DFOR.CD,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
5064,2020,482486309.82624,NY.ADJ.DFOR.CD,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA
5065,2016,4857634183.75644,NY.ADJ.DFOR.CD,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
5066,2017,6431491890.68828,NY.ADJ.DFOR.CD,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
5067,2018,7100485061.25559,NY.ADJ.DFOR.CD,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
5068,2019,6524385461.38244,NY.ADJ.DFOR.CD,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
5069,2020,6243980424.58812,NY.ADJ.DFOR.CD,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD
5070,2016,290479.944769531,NY.ADJ.DFOR.CD,MDV,Maldives,South Asia,Upper middle income,IDA
5071,2017,249637.296413445,NY.ADJ.DFOR.CD,MDV,Maldives,South Asia,Upper middle income,IDA
5072,2018,136975.0,NY.ADJ.DFOR.CD,MDV,Maldives,South Asia,Upper middle income,IDA
5073,2019,153430.496827563,NY.ADJ.DFOR.CD,MDV,Maldives,South Asia,Upper middle income,IDA
5074,2020,186581.654842769,NY.ADJ.DFOR.CD,MDV,Maldives,South Asia,Upper middle income,IDA
5075,2016,514491658.388949,NY.ADJ.DFOR.CD,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
5076,2017,525230734.708744,NY.ADJ.DFOR.CD,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
5077,2018,383020062.467196,NY.ADJ.DFOR.CD,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
5078,2019,374163147.354129,NY.ADJ.DFOR.CD,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
5079,2020,386039228.32469,NY.ADJ.DFOR.CD,MLI,Mali,Sub-Saharan Africa ,Low income,IDA
5080,2016,76830607.6266467,NY.ADJ.DFOR.CD,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
5081,2017,75132908.5263591,NY.ADJ.DFOR.CD,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
5082,2018,46299488.0613268,NY.ADJ.DFOR.CD,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
5083,2019,50639342.1600623,NY.ADJ.DFOR.CD,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
5084,2020,54100287.2365491,NY.ADJ.DFOR.CD,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA
5085,2016,396540.529918576,NY.ADJ.DFOR.CD,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
5086,2017,399381.543858217,NY.ADJ.DFOR.CD,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
5087,2018,285485.070895359,NY.ADJ.DFOR.CD,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
5088,2019,288923.428879372,NY.ADJ.DFOR.CD,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
5089,2020,246338.341160556,NY.ADJ.DFOR.CD,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD
5090,2016,0.0,NY.ADJ.DFOR.CD,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
5091,2017,0.0,NY.ADJ.DFOR.CD,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
5092,2018,0.0,NY.ADJ.DFOR.CD,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
5093,2019,0.0,NY.ADJ.DFOR.CD,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
5094,2020,0.0,NY.ADJ.DFOR.CD,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
5095,2016,119780.352729833,NY.ADJ.DFOR.CD,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
5096,2017,141283.957668792,NY.ADJ.DFOR.CD,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
5097,2018,65979.5495589544,NY.ADJ.DFOR.CD,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
5098,2019,57709.5226239688,NY.ADJ.DFOR.CD,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
5099,2020,73912.614491393,NY.ADJ.DFOR.CD,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
5100,2016,0.0,NY.ADJ.DFOR.CD,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
5101,2017,0.0,NY.ADJ.DFOR.CD,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
5102,2018,0.0,NY.ADJ.DFOR.CD,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
5103,2019,0.0,NY.ADJ.DFOR.CD,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
5104,2020,0.0,NY.ADJ.DFOR.CD,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
5105,2016,0.0,NY.ADJ.DFOR.CD,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
5106,2017,0.0,NY.ADJ.DFOR.CD,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
5107,2018,0.0,NY.ADJ.DFOR.CD,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
5108,2019,0.0,NY.ADJ.DFOR.CD,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
5109,2020,0.0,NY.ADJ.DFOR.CD,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
5110,2016,0.0,NY.ADJ.DFOR.CD,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
5111,2017,0.0,NY.ADJ.DFOR.CD,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
5112,2018,947139.160502126,NY.ADJ.DFOR.CD,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
5113,2019,3454858.27425698,NY.ADJ.DFOR.CD,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
5114,2020,8101089.10715698,NY.ADJ.DFOR.CD,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
5115,2016,0.0,NY.ADJ.DFOR.CD,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
5116,2017,0.0,NY.ADJ.DFOR.CD,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
5117,2018,0.0,NY.ADJ.DFOR.CD,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
5118,2019,0.0,NY.ADJ.DFOR.CD,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
5119,2020,0.0,NY.ADJ.DFOR.CD,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
5120,2016,0.0,NY.ADJ.DFOR.CD,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
5121,2017,0.0,NY.ADJ.DFOR.CD,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
5122,2018,0.0,NY.ADJ.DFOR.CD,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
5123,2019,0.0,NY.ADJ.DFOR.CD,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
5124,2020,0.0,NY.ADJ.DFOR.CD,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
5125,2016,2070550988.69204,NY.ADJ.DFOR.CD,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
5126,2017,2434515692.64943,NY.ADJ.DFOR.CD,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
5127,2018,1371094267.24954,NY.ADJ.DFOR.CD,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
5128,2019,1217177175.74108,NY.ADJ.DFOR.CD,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
5129,2020,1417343792.57735,NY.ADJ.DFOR.CD,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
5130,2016,103859903.543831,NY.ADJ.DFOR.CD,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
5131,2017,100664739.163571,NY.ADJ.DFOR.CD,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
5132,2018,61576785.8504898,NY.ADJ.DFOR.CD,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
5133,2019,77912364.5181381,NY.ADJ.DFOR.CD,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
5134,2020,88486556.5612954,NY.ADJ.DFOR.CD,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
5135,2016,251955537.007354,NY.ADJ.DFOR.CD,NPL,Nepal,South Asia,Lower middle income,IDA
5136,2017,202425900.352208,NY.ADJ.DFOR.CD,NPL,Nepal,South Asia,Lower middle income,IDA
5137,2018,138782925.737027,NY.ADJ.DFOR.CD,NPL,Nepal,South Asia,Lower middle income,IDA
5138,2019,150682733.765068,NY.ADJ.DFOR.CD,NPL,Nepal,South Asia,Lower middle income,IDA
5139,2020,172377452.834657,NY.ADJ.DFOR.CD,NPL,Nepal,South Asia,Lower middle income,IDA
5140,2016,0.0,NY.ADJ.DFOR.CD,NLD,Netherlands,Europe & Central Asia,High income,Not classified
5141,2017,0.0,NY.ADJ.DFOR.CD,NLD,Netherlands,Europe & Central Asia,High income,Not classified
5142,2018,0.0,NY.ADJ.DFOR.CD,NLD,Netherlands,Europe & Central Asia,High income,Not classified
5143,2019,0.0,NY.ADJ.DFOR.CD,NLD,Netherlands,Europe & Central Asia,High income,Not classified
5144,2020,0.0,NY.ADJ.DFOR.CD,NLD,Netherlands,Europe & Central Asia,High income,Not classified
5145,2016,1171399.78132738,NY.ADJ.DFOR.CD,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
5146,2017,1571834.76478857,NY.ADJ.DFOR.CD,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
5147,2018,1182321.88915101,NY.ADJ.DFOR.CD,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
5148,2019,1177365.30233758,NY.ADJ.DFOR.CD,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
5149,2020,1239236.27752925,NY.ADJ.DFOR.CD,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
5150,2016,0.0,NY.ADJ.DFOR.CD,NZL,New Zealand,East Asia & Pacific,High income,Not classified
5151,2017,0.0,NY.ADJ.DFOR.CD,NZL,New Zealand,East Asia & Pacific,High income,Not classified
5152,2018,0.0,NY.ADJ.DFOR.CD,NZL,New Zealand,East Asia & Pacific,High income,Not classified
5153,2019,0.0,NY.ADJ.DFOR.CD,NZL,New Zealand,East Asia & Pacific,High income,Not classified
5154,2020,0.0,NY.ADJ.DFOR.CD,NZL,New Zealand,East Asia & Pacific,High income,Not classified
5155,2016,0.0,NY.ADJ.DFOR.CD,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
5156,2017,0.0,NY.ADJ.DFOR.CD,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
5157,2018,0.0,NY.ADJ.DFOR.CD,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
5158,2019,0.0,NY.ADJ.DFOR.CD,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
5159,2020,0.0,NY.ADJ.DFOR.CD,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
5160,2016,0.0,NY.ADJ.DFOR.CD,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5161,2017,0.0,NY.ADJ.DFOR.CD,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5162,2018,0.0,NY.ADJ.DFOR.CD,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5163,2019,0.0,NY.ADJ.DFOR.CD,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5164,2020,0.0,NY.ADJ.DFOR.CD,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5165,2016,0.0,NY.ADJ.DFOR.CD,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5166,2017,0.0,NY.ADJ.DFOR.CD,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5167,2018,0.0,NY.ADJ.DFOR.CD,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5168,2019,0.0,NY.ADJ.DFOR.CD,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5169,2020,0.0,NY.ADJ.DFOR.CD,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5170,2016,0.0,NY.ADJ.DFOR.CD,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5171,2017,0.0,NY.ADJ.DFOR.CD,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5172,2018,0.0,NY.ADJ.DFOR.CD,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5173,2019,0.0,NY.ADJ.DFOR.CD,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5174,2020,0.0,NY.ADJ.DFOR.CD,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5175,2016,0.0,NY.ADJ.DFOR.CD,NOR,Norway,Europe & Central Asia,High income,Not classified
5176,2017,0.0,NY.ADJ.DFOR.CD,NOR,Norway,Europe & Central Asia,High income,Not classified
5177,2018,0.0,NY.ADJ.DFOR.CD,NOR,Norway,Europe & Central Asia,High income,Not classified
5178,2019,0.0,NY.ADJ.DFOR.CD,NOR,Norway,Europe & Central Asia,High income,Not classified
5179,2020,0.0,NY.ADJ.DFOR.CD,NOR,Norway,Europe & Central Asia,High income,Not classified
5180,2016,1505747.22566345,NY.ADJ.DFOR.CD,OMN,Oman,Middle East & North Africa,High income,Not classified
5181,2017,1907135.40130729,NY.ADJ.DFOR.CD,OMN,Oman,Middle East & North Africa,High income,Not classified
5182,2018,986109.652972213,NY.ADJ.DFOR.CD,OMN,Oman,Middle East & North Africa,High income,Not classified
5183,2019,1366534.0100108,NY.ADJ.DFOR.CD,OMN,Oman,Middle East & North Africa,High income,Not classified
5184,2020,1270247.47585241,NY.ADJ.DFOR.CD,OMN,Oman,Middle East & North Africa,High income,Not classified
